ATO UC Code,Urban Center,Indicator code,Indicator name,Indicator source,Units,Header,Year,Value
CHN-6,Beijing,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,1.21947518580114
CHN-13,Chengdu,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,2.38932240007593
CHN-16,Dalian,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.993485648393459
CHN-22,Fuzhou,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.159978263672952
CHN-23,Guangzhou,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,2.16887743258253
CHN-28,Hangzhou,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,1.48467540287501
CHN-51,Nanjing,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,1.65554759447823
CHN-58,Qingdao,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,1.19676715892909
CHN-63,Shanghai,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,2.8709278175027
CHN-64,Shenzhen,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,1.81536316655261
CHN-76,Wuhan,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,4.39937994795555
CHN-95,Zhenjiang,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.573690672313379
HKG-1,Hong Kong,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,4.47866527916279
IND-13,Bengaluru,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,2.75146108675607
IND-21,Chennai,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.933181628311231
IND-24,Delhi [New Delhi],APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.342603999813389
IND-44,Jaipur,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.167083613272004
IND-52,Kolkata,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.584673290299094
IDN-11,Jakarta,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,9.4659964260064
JPN-16,Tokyo,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.34769036123003
MYS-5,Kuala Lumpur,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.649767272871227
NZL-1,Auckland,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.401348394135737
PAK-6,Karachi,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,1.28247661027304
KOR-8,Seoul,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.424108550080006
RUS-9,Moscow,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.0310424931171399
SGP-1,Singapore,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,2.91607390946545
THA-1,Bangkok,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.789550550921097
VNM-4,Hanoi,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.854242670772147
VNM-5,Ho Chi Minh City,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.135534595965284
ARG-1,Buenos Aires,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.175658682813943
BRA-3,São Paulo,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.954859968594591
CAN-1,Toronto,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.152449573262097
CHL-1,Santiago,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.311815979330604
CIV-1,Abidjan,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.0156571929460962
FRA-1,Paris,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.221266343487891
DEU-1,Berlin,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.184213227012022
GHA-1,Accra,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.0315534419313606
GRC-1,Athens,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.0464073114333811
ITA-1,Milan,APH-UDB-009,Surface transport NOx Concentration,Tessum et.al. (2022),µg/cum,Series,2022,0.476956248532463
